item_id,order_id,category,unit_price,quantity,line_total
12222,5908,Electronics,290.73,2,581.46
12223,5909,Toys & Games,113.69,1,113.69
12224,5910,Apparel,123.63,1,123.63
12225,5911,Books,27.94,2,55.88
12226,5911,Electronics,629.46,1,629.46
12227,5911,Toys & Games,108.41,1,108.41
12228,5911,Sports & Outdoors,170.35,1,170.35
12229,5911,Electronics,138.13,1,138.13
12230,5912,Electronics,623.3,2,1246.6
12231,5912,Apparel,55.19,1,55.19
12232,5913,Home & Kitchen,190.92,1,190.92
12233,5913,Home & Kitchen,159.24,1,159.24
12234,5914,Electronics,420.02,1,420.02
12235,5914,Grocery,32.85,1,32.85
12236,5915,Sports & Outdoors,169.29,1,169.29
12237,5916,Grocery,38.82,2,77.64
12238,5916,Sports & Outdoors,111.51,1,111.51
12239,5916,Beauty,85.0,1,85.0
12240,5917,Electronics,574.68,3,1724.04
12241,5918,Toys & Games,8.12,1,8.12
12242,5919,Electronics,866.87,3,2600.61
12243,5919,Sports & Outdoors,165.68,3,497.04
12244,5919,Apparel,100.69,1,100.69
12245,5919,Electronics,149.88,1,149.88
12246,5920,Home & Kitchen,262.23,1,262.23
12247,5920,Beauty,21.55,1,21.55
12248,5920,Grocery,4.59,1,4.59
12249,5920,Electronics,514.49,1,514.49
12250,5921,Electronics,470.29,1,470.29
12251,5922,Apparel,97.42,1,97.42
12252,5922,Apparel,38.88,1,38.88
12253,5922,Sports & Outdoors,78.76,1,78.76
12254,5922,Books,24.48,1,24.48
12255,5923,Grocery,55.72,2,111.44
12256,5924,Electronics,271.89,1,271.89
12257,5925,Beauty,14.05,1,14.05
12258,5926,Home & Kitchen,122.82,1,122.82
12259,5926,Apparel,124.93,1,124.93
12260,5927,Toys & Games,14.91,1,14.91
12261,5927,Apparel,88.5,1,88.5
12262,5927,Electronics,597.68,1,597.68
12263,5928,Electronics,462.9,2,925.8
12264,5929,Grocery,46.01,2,92.02
12265,5929,Beauty,89.13,1,89.13
12266,5930,Grocery,32.2,1,32.2
12267,5930,Apparel,57.4,1,57.4
12268,5931,Toys & Games,18.22,1,18.22
12269,5932,Books,25.07,1,25.07
12270,5932,Apparel,13.61,1,13.61
12271,5932,Apparel,95.61,1,95.61
12272,5932,Toys & Games,70.11,1,70.11
12273,5933,Electronics,427.58,1,427.58
12274,5933,Grocery,26.36,1,26.36
12275,5933,Grocery,36.0,1,36.0
12276,5933,Beauty,75.06,1,75.06
12277,5934,Beauty,44.01,2,88.02
12278,5934,Electronics,597.91,1,597.91
12279,5934,Sports & Outdoors,43.06,1,43.06
12280,5935,Electronics,206.25,1,206.25
12281,5935,Beauty,64.63,1,64.63
12282,5936,Electronics,552.11,1,552.11
12283,5936,Beauty,78.06,2,156.12
12284,5937,Electronics,474.44,3,1423.32
12285,5938,Electronics,266.12,1,266.12
12286,5939,Apparel,86.38,1,86.38
12287,5939,Apparel,128.4,3,385.2
12288,5939,Apparel,123.43,2,246.86
12289,5940,Apparel,111.5,1,111.5
12290,5941,Grocery,20.44,2,40.88
12291,5942,Sports & Outdoors,129.04,2,258.08
12292,5942,Toys & Games,40.39,2,80.78
12293,5943,Home & Kitchen,41.58,1,41.58
12294,5943,Toys & Games,22.88,1,22.88
12295,5943,Apparel,58.61,1,58.61
12296,5944,Toys & Games,19.79,1,19.79
12297,5944,Apparel,148.28,2,296.56
12298,5945,Home & Kitchen,199.48,1,199.48
12299,5945,Electronics,51.17,2,102.34
12300,5945,Electronics,720.66,1,720.66
12301,5946,Apparel,69.77,2,139.54
12302,5946,Electronics,241.2,2,482.4
12303,5947,Apparel,60.42,1,60.42
12304,5947,Electronics,654.52,1,654.52
12305,5948,Electronics,466.01,2,932.02
12306,5948,Beauty,23.93,3,71.79
12307,5949,Sports & Outdoors,85.49,1,85.49
12308,5950,Books,14.54,1,14.54
12309,5951,Home & Kitchen,136.05,2,272.1
12310,5952,Electronics,528.27,3,1584.81
12311,5952,Electronics,493.31,1,493.31
12312,5953,Beauty,25.78,1,25.78
12313,5953,Electronics,327.87,2,655.74
12314,5953,Sports & Outdoors,199.76,1,199.76
12315,5954,Electronics,867.51,2,1735.02
12316,5954,Beauty,34.61,1,34.61
12317,5954,Toys & Games,24.54,1,24.54
12318,5954,Apparel,64.19,1,64.19
12319,5955,Apparel,62.08,1,62.08
12320,5955,Electronics,736.26,1,736.26
12321,5955,Books,44.62,3,133.86
12322,5955,Home & Kitchen,95.11,1,95.11
12323,5956,Toys & Games,19.38,1,19.38
12324,5957,Books,33.71,1,33.71
12325,5957,Apparel,133.84,1,133.84
12326,5958,Home & Kitchen,151.87,2,303.74
12327,5958,Beauty,45.25,2,90.5
12328,5958,Home & Kitchen,275.13,1,275.13
12329,5958,Electronics,168.3,2,336.6
12330,5959,Books,35.68,1,35.68
12331,5959,Apparel,41.62,1,41.62
12332,5959,Sports & Outdoors,226.4,1,226.4
12333,5959,Home & Kitchen,30.47,3,91.41
12334,5960,Apparel,51.26,1,51.26
12335,5960,Apparel,135.61,1,135.61
12336,5961,Apparel,52.63,1,52.63
12337,5961,Apparel,64.06,1,64.06
12338,5961,Home & Kitchen,290.48,1,290.48
12339,5962,Home & Kitchen,288.6,2,577.2
12340,5963,Home & Kitchen,53.72,1,53.72
12341,5963,Apparel,103.54,1,103.54
12342,5964,Grocery,42.64,2,85.28
12343,5965,Toys & Games,77.6,1,77.6
12344,5966,Sports & Outdoors,148.52,2,297.04
12345,5966,Beauty,39.32,3,117.96
12346,5966,Grocery,47.71,1,47.71
12347,5967,Apparel,89.8,1,89.8
12348,5968,Electronics,675.15,1,675.15
12349,5968,Home & Kitchen,56.93,1,56.93
12350,5969,Sports & Outdoors,96.26,2,192.52
12351,5969,Electronics,522.1,1,522.1
12352,5970,Books,13.78,1,13.78
12353,5970,Electronics,86.48,2,172.96
12354,5970,Beauty,62.17,1,62.17
12355,5970,Electronics,315.0,1,315.0
12356,5970,Toys & Games,25.29,1,25.29
12357,5971,Sports & Outdoors,130.53,1,130.53
12358,5972,Toys & Games,16.49,1,16.49
12359,5973,Apparel,14.75,1,14.75
12360,5974,Books,19.73,1,19.73
12361,5974,Electronics,633.16,3,1899.48
12362,5974,Electronics,783.27,1,783.27
12363,5975,Home & Kitchen,253.43,1,253.43
12364,5975,Home & Kitchen,180.43,1,180.43
12365,5976,Beauty,45.27,2,90.54
12366,5977,Electronics,281.72,1,281.72
12367,5978,Electronics,792.96,1,792.96
12368,5979,Beauty,82.88,1,82.88
12369,5979,Grocery,50.84,2,101.68
12370,5980,Beauty,73.43,2,146.86
12371,5981,Toys & Games,38.62,1,38.62
12372,5981,Electronics,679.01,1,679.01
12373,5982,Sports & Outdoors,162.32,1,162.32
12374,5982,Beauty,78.37,1,78.37
12375,5983,Grocery,38.27,1,38.27
12376,5983,Grocery,14.01,1,14.01
12377,5983,Apparel,130.88,2,261.76
12378,5984,Beauty,42.41,3,127.23
12379,5985,Toys & Games,95.26,1,95.26
12380,5985,Home & Kitchen,122.78,1,122.78
12381,5986,Home & Kitchen,112.2,1,112.2
12382,5986,Grocery,52.25,1,52.25
12383,5987,Apparel,129.75,1,129.75
12384,5988,Home & Kitchen,129.6,1,129.6
12385,5988,Sports & Outdoors,161.62,1,161.62
12386,5989,Apparel,122.52,1,122.52
12387,5989,Sports & Outdoors,234.86,1,234.86
12388,5989,Electronics,363.73,1,363.73
12389,5990,Sports & Outdoors,229.26,2,458.52
12390,5991,Grocery,30.09,3,90.27
12391,5992,Sports & Outdoors,188.84,2,377.68
12392,5993,Books,28.69,1,28.69
12393,5993,Grocery,46.58,1,46.58
12394,5994,Apparel,62.7,1,62.7
12395,5994,Electronics,691.86,3,2075.58
12396,5995,Home & Kitchen,254.26,1,254.26
12397,5995,Electronics,835.89,1,835.89
12398,5995,Sports & Outdoors,221.92,1,221.92
12399,5996,Grocery,16.79,1,16.79
12400,5996,Electronics,580.29,1,580.29
12401,5996,Home & Kitchen,37.61,3,112.83
12402,5997,Electronics,481.55,2,963.1
12403,5997,Grocery,42.01,1,42.01
12404,5998,Home & Kitchen,264.0,1,264.0
12405,5998,Home & Kitchen,195.14,3,585.42
12406,5999,Books,12.82,1,12.82
12407,6000,Books,7.36,1,7.36
12408,6000,Grocery,48.54,1,48.54
12409,6000,Apparel,109.26,1,109.26
12410,6001,Sports & Outdoors,126.53,1,126.53
12411,6001,Beauty,87.24,1,87.24
12412,6001,Electronics,400.83,1,400.83
12413,6002,Books,9.88,1,9.88
12414,6003,Electronics,833.57,1,833.57
12415,6003,Sports & Outdoors,119.37,1,119.37
12416,6003,Apparel,103.1,1,103.1
12417,6004,Sports & Outdoors,179.54,3,538.62
12418,6004,Toys & Games,91.48,1,91.48
12419,6004,Apparel,59.38,1,59.38
12420,6005,Electronics,838.51,1,838.51
12421,6006,Grocery,18.49,1,18.49
12422,6006,Apparel,100.96,2,201.92
12423,6006,Home & Kitchen,76.15,1,76.15
12424,6007,Books,15.49,1,15.49
12425,6007,Home & Kitchen,171.81,1,171.81
12426,6008,Home & Kitchen,244.33,2,488.66
12427,6009,Apparel,84.1,2,168.2
12428,6009,Electronics,644.7,2,1289.4
12429,6010,Grocery,32.12,1,32.12
12430,6011,Toys & Games,88.3,1,88.3
12431,6011,Electronics,443.26,1,443.26
12432,6012,Grocery,29.94,1,29.94
12433,6013,Apparel,93.31,1,93.31
12434,6013,Electronics,137.56,1,137.56
12435,6013,Beauty,83.12,1,83.12
12436,6014,Apparel,29.61,1,29.61
12437,6015,Books,31.99,1,31.99
12438,6015,Apparel,106.92,1,106.92
12439,6016,Toys & Games,43.29,1,43.29
12440,6017,Apparel,133.12,3,399.36
12441,6018,Electronics,523.02,1,523.02
12442,6018,Sports & Outdoors,19.02,1,19.02
12443,6018,Home & Kitchen,64.7,3,194.1
12444,6019,Apparel,52.15,1,52.15
12445,6020,Beauty,78.9,3,236.7
12446,6021,Grocery,44.49,2,88.98
12447,6021,Electronics,703.7,1,703.7
12448,6021,Sports & Outdoors,113.19,1,113.19
12449,6021,Apparel,91.23,1,91.23
12450,6022,Grocery,29.45,1,29.45
12451,6023,Home & Kitchen,119.0,1,119.0
12452,6023,Electronics,861.11,1,861.11
12453,6024,Electronics,568.28,1,568.28
12454,6025,Electronics,110.17,1,110.17
12455,6025,Books,30.98,1,30.98
12456,6026,Beauty,34.32,1,34.32
12457,6026,Electronics,49.5,2,99.0
12458,6027,Grocery,44.37,3,133.11
12459,6027,Electronics,193.32,1,193.32
12460,6028,Home & Kitchen,213.62,1,213.62
12461,6029,Toys & Games,102.97,2,205.94
12462,6029,Books,8.99,1,8.99
12463,6029,Electronics,548.71,1,548.71
12464,6030,Electronics,220.92,1,220.92
12465,6030,Grocery,4.08,3,12.24
12466,6030,Home & Kitchen,199.76,1,199.76
12467,6031,Apparel,48.68,1,48.68
12468,6032,Electronics,370.78,1,370.78
12469,6033,Electronics,676.71,1,676.71
12470,6034,Toys & Games,70.86,1,70.86
12471,6034,Books,6.22,1,6.22
12472,6035,Apparel,100.98,1,100.98
12473,6035,Books,29.47,1,29.47
12474,6036,Sports & Outdoors,22.95,1,22.95
12475,6036,Home & Kitchen,55.58,1,55.58
12476,6036,Grocery,53.06,1,53.06
12477,6036,Home & Kitchen,160.22,1,160.22
12478,6037,Beauty,9.89,1,9.89
12479,6037,Electronics,533.72,1,533.72
12480,6037,Sports & Outdoors,127.7,1,127.7
12481,6037,Electronics,855.07,2,1710.14
12482,6038,Apparel,52.08,1,52.08
12483,6038,Home & Kitchen,46.96,1,46.96
12484,6038,Electronics,770.87,2,1541.74
12485,6039,Sports & Outdoors,126.14,1,126.14
12486,6040,Apparel,104.65,1,104.65
12487,6040,Electronics,181.58,1,181.58
12488,6040,Apparel,49.73,1,49.73
12489,6041,Home & Kitchen,143.57,1,143.57
12490,6041,Apparel,12.59,3,37.77
12491,6041,Sports & Outdoors,239.93,2,479.86
12492,6042,Beauty,28.98,3,86.94
12493,6042,Books,40.42,1,40.42
12494,6042,Beauty,89.25,1,89.25
12495,6043,Electronics,866.81,1,866.81
12496,6043,Home & Kitchen,161.72,1,161.72
12497,6043,Sports & Outdoors,52.7,3,158.1
12498,6044,Home & Kitchen,59.34,1,59.34
12499,6044,Toys & Games,82.58,2,165.16
12500,6044,Toys & Games,67.05,1,67.05
12501,6045,Beauty,52.16,2,104.32
12502,6045,Electronics,220.36,1,220.36
12503,6046,Home & Kitchen,223.24,2,446.48
12504,6047,Apparel,19.67,3,59.01
12505,6047,Home & Kitchen,97.94,1,97.94
12506,6047,Home & Kitchen,119.82,3,359.46
12507,6047,Apparel,23.93,1,23.93
12508,6047,Beauty,34.88,1,34.88
12509,6048,Home & Kitchen,35.06,2,70.12
12510,6048,Electronics,200.37,1,200.37
12511,6049,Grocery,41.73,2,83.46
12512,6049,Beauty,29.28,1,29.28
12513,6050,Home & Kitchen,144.34,1,144.34
12514,6050,Sports & Outdoors,22.42,1,22.42
12515,6050,Toys & Games,12.5,1,12.5
12516,6051,Electronics,591.09,2,1182.18
12517,6051,Electronics,718.91,1,718.91
12518,6052,Apparel,115.6,1,115.6
12519,6052,Apparel,137.96,1,137.96
12520,6052,Home & Kitchen,229.56,1,229.56
12521,6053,Electronics,771.81,1,771.81
12522,6053,Electronics,780.35,2,1560.7
12523,6054,Electronics,840.39,1,840.39
12524,6054,Home & Kitchen,55.43,1,55.43
12525,6054,Sports & Outdoors,31.34,3,94.02
12526,6054,Toys & Games,107.37,1,107.37
12527,6055,Beauty,62.31,1,62.31
12528,6055,Grocery,7.74,2,15.48
12529,6055,Apparel,123.1,1,123.1
12530,6056,Electronics,348.47,1,348.47
12531,6057,Apparel,117.72,1,117.72
12532,6058,Apparel,55.97,1,55.97
12533,6058,Home & Kitchen,33.96,3,101.88
12534,6058,Apparel,19.41,1,19.41
12535,6058,Home & Kitchen,80.99,1,80.99
12536,6058,Home & Kitchen,241.98,1,241.98
12537,6059,Electronics,329.37,1,329.37
12538,6060,Toys & Games,22.79,1,22.79
12539,6060,Home & Kitchen,50.74,3,152.22
12540,6061,Apparel,58.71,1,58.71
12541,6062,Apparel,89.43,1,89.43
12542,6063,Home & Kitchen,53.63,1,53.63
12543,6063,Grocery,5.74,1,5.74
12544,6063,Beauty,11.23,1,11.23
12545,6063,Apparel,25.66,2,51.32
12546,6063,Electronics,275.53,2,551.06
12547,6064,Grocery,50.02,2,100.04
12548,6064,Electronics,253.69,1,253.69
12549,6064,Toys & Games,81.04,1,81.04
12550,6065,Electronics,382.97,1,382.97
12551,6065,Beauty,80.95,1,80.95
12552,6066,Home & Kitchen,141.66,2,283.32
12553,6067,Electronics,212.81,2,425.62
12554,6067,Beauty,50.3,3,150.9
12555,6068,Grocery,32.66,1,32.66
12556,6068,Electronics,816.88,1,816.88
12557,6069,Beauty,37.08,1,37.08
12558,6069,Home & Kitchen,140.83,1,140.83
12559,6069,Electronics,551.73,2,1103.46
12560,6069,Beauty,34.76,1,34.76
12561,6070,Electronics,277.15,2,554.3
12562,6070,Electronics,743.37,1,743.37
12563,6071,Beauty,67.36,2,134.72
12564,6072,Beauty,37.2,3,111.6
12565,6072,Grocery,56.25,1,56.25
12566,6072,Apparel,80.05,2,160.1
12567,6073,Sports & Outdoors,128.94,2,257.88
12568,6073,Beauty,84.21,1,84.21
12569,6073,Apparel,112.69,1,112.69
12570,6074,Home & Kitchen,126.98,1,126.98
12571,6074,Apparel,31.49,1,31.49
12572,6074,Electronics,416.88,3,1250.64
12573,6074,Books,15.41,1,15.41
12574,6074,Apparel,24.79,3,74.37
12575,6075,Books,15.27,1,15.27
12576,6075,Apparel,143.46,1,143.46
12577,6076,Books,41.76,2,83.52
12578,6076,Toys & Games,101.94,1,101.94
12579,6077,Apparel,116.16,1,116.16
12580,6077,Home & Kitchen,221.09,1,221.09
12581,6077,Toys & Games,110.71,2,221.42
12582,6077,Electronics,730.97,2,1461.94
12583,6077,Grocery,5.88,1,5.88
12584,6078,Electronics,795.26,1,795.26
12585,6078,Apparel,105.82,1,105.82
12586,6079,Electronics,895.98,1,895.98
12587,6079,Sports & Outdoors,21.47,1,21.47
12588,6080,Apparel,140.14,1,140.14
12589,6080,Sports & Outdoors,137.36,1,137.36
12590,6080,Home & Kitchen,186.21,1,186.21
12591,6080,Home & Kitchen,295.15,2,590.3
12592,6080,Electronics,828.95,1,828.95
12593,6081,Beauty,30.17,2,60.34
12594,6081,Apparel,15.41,1,15.41
12595,6081,Sports & Outdoors,61.38,1,61.38
12596,6081,Electronics,260.5,2,521.0
12597,6081,Home & Kitchen,76.56,1,76.56
12598,6082,Toys & Games,114.99,1,114.99
12599,6082,Electronics,59.93,1,59.93
12600,6082,Apparel,130.99,1,130.99
12601,6083,Home & Kitchen,23.35,1,23.35
12602,6084,Beauty,85.32,1,85.32
12603,6085,Home & Kitchen,43.95,2,87.9
12604,6086,Beauty,47.73,1,47.73
12605,6086,Apparel,51.02,3,153.06
12606,6087,Electronics,84.76,3,254.28
12607,6087,Beauty,53.15,1,53.15
12608,6087,Electronics,621.94,1,621.94
12609,6088,Sports & Outdoors,81.19,1,81.19
12610,6088,Books,30.82,1,30.82
12611,6089,Apparel,21.82,2,43.64
12612,6090,Electronics,409.63,1,409.63
12613,6090,Toys & Games,32.09,1,32.09
12614,6090,Electronics,706.77,1,706.77
12615,6091,Apparel,123.08,1,123.08
12616,6091,Electronics,248.38,1,248.38
12617,6092,Electronics,194.61,1,194.61
12618,6092,Toys & Games,66.71,1,66.71
12619,6093,Electronics,96.13,2,192.26
12620,6093,Apparel,107.33,1,107.33
12621,6093,Sports & Outdoors,111.58,3,334.74
12622,6094,Grocery,22.37,1,22.37
12623,6094,Home & Kitchen,147.36,1,147.36
12624,6095,Sports & Outdoors,223.95,1,223.95
12625,6095,Apparel,115.03,1,115.03
12626,6096,Home & Kitchen,191.72,1,191.72
12627,6096,Home & Kitchen,296.0,1,296.0
12628,6097,Beauty,52.31,3,156.93
12629,6097,Electronics,430.02,1,430.02
12630,6098,Home & Kitchen,136.56,2,273.12
12631,6098,Electronics,728.72,1,728.72
12632,6098,Home & Kitchen,99.53,1,99.53
12633,6098,Sports & Outdoors,225.72,1,225.72
12634,6098,Electronics,306.71,1,306.71
12635,6099,Sports & Outdoors,115.12,1,115.12
12636,6099,Apparel,148.42,1,148.42
12637,6099,Electronics,444.99,1,444.99
12638,6100,Home & Kitchen,236.53,1,236.53
12639,6100,Apparel,53.16,1,53.16
12640,6100,Home & Kitchen,89.4,2,178.8
12641,6101,Beauty,52.11,1,52.11
12642,6102,Apparel,45.13,2,90.26
12643,6103,Apparel,65.04,2,130.08
12644,6104,Apparel,144.92,1,144.92
12645,6104,Beauty,58.46,2,116.92
12646,6104,Apparel,68.62,1,68.62
12647,6105,Sports & Outdoors,152.21,1,152.21
12648,6105,Beauty,8.66,1,8.66
12649,6105,Electronics,460.0,1,460.0
12650,6106,Electronics,878.44,1,878.44
12651,6107,Electronics,350.27,1,350.27
12652,6107,Home & Kitchen,163.04,1,163.04
12653,6108,Grocery,38.95,1,38.95
12654,6109,Sports & Outdoors,217.68,3,653.04
12655,6109,Grocery,37.33,1,37.33
12656,6110,Home & Kitchen,203.37,2,406.74
12657,6111,Sports & Outdoors,45.49,1,45.49
12658,6111,Beauty,71.54,2,143.08
12659,6111,Sports & Outdoors,181.17,1,181.17
12660,6111,Electronics,628.73,1,628.73
12661,6112,Apparel,76.5,1,76.5
12662,6112,Beauty,53.8,1,53.8
12663,6112,Apparel,80.23,1,80.23
12664,6112,Electronics,179.64,2,359.28
12665,6113,Grocery,28.23,1,28.23
12666,6113,Toys & Games,99.04,1,99.04
12667,6113,Beauty,8.61,1,8.61
12668,6114,Books,24.96,1,24.96
12669,6114,Beauty,19.53,1,19.53
12670,6115,Toys & Games,79.82,2,159.64
12671,6116,Apparel,100.48,2,200.96
12672,6117,Sports & Outdoors,43.22,2,86.44
12673,6117,Books,7.37,1,7.37
12674,6117,Home & Kitchen,31.77,1,31.77
12675,6118,Beauty,32.94,2,65.88
12676,6119,Books,31.97,1,31.97
12677,6120,Sports & Outdoors,164.46,1,164.46
12678,6120,Beauty,53.94,1,53.94
12679,6121,Beauty,81.43,1,81.43
12680,6121,Apparel,76.53,1,76.53
12681,6122,Electronics,171.5,1,171.5
12682,6122,Home & Kitchen,53.07,1,53.07
12683,6123,Toys & Games,56.66,2,113.32
12684,6124,Apparel,95.38,1,95.38
12685,6125,Toys & Games,101.65,3,304.95
12686,6126,Books,30.1,1,30.1
12687,6126,Books,9.44,2,18.88
12688,6127,Home & Kitchen,259.57,1,259.57
12689,6127,Electronics,92.98,1,92.98
12690,6127,Home & Kitchen,184.64,1,184.64
12691,6128,Books,33.85,1,33.85
12692,6129,Electronics,109.52,1,109.52
12693,6129,Electronics,822.99,1,822.99
12694,6130,Beauty,28.78,1,28.78
12695,6131,Books,18.01,2,36.02
12696,6131,Electronics,649.18,1,649.18
12697,6132,Apparel,139.14,1,139.14
12698,6132,Sports & Outdoors,38.55,2,77.1
12699,6132,Beauty,71.1,1,71.1
12700,6133,Grocery,16.48,1,16.48
12701,6133,Books,24.75,1,24.75
12702,6133,Electronics,235.86,1,235.86
12703,6134,Sports & Outdoors,101.05,1,101.05
12704,6134,Home & Kitchen,114.15,1,114.15
12705,6135,Electronics,475.96,1,475.96
12706,6135,Beauty,36.49,2,72.98
12707,6135,Toys & Games,63.83,3,191.49
12708,6135,Toys & Games,18.82,1,18.82
12709,6136,Apparel,23.84,1,23.84
12710,6137,Electronics,227.44,1,227.44
12711,6138,Apparel,128.64,1,128.64
12712,6138,Toys & Games,73.41,2,146.82
12713,6138,Home & Kitchen,106.56,1,106.56
12714,6139,Electronics,518.63,1,518.63
12715,6139,Grocery,45.65,1,45.65
12716,6140,Electronics,533.08,3,1599.24
12717,6140,Toys & Games,102.57,2,205.14
12718,6141,Grocery,19.38,1,19.38
12719,6142,Electronics,289.3,1,289.3
12720,6143,Home & Kitchen,245.49,3,736.47
12721,6144,Sports & Outdoors,148.65,1,148.65
12722,6144,Toys & Games,96.47,1,96.47
12723,6145,Books,6.57,1,6.57
12724,6146,Sports & Outdoors,207.98,3,623.94
12725,6147,Sports & Outdoors,107.01,1,107.01
12726,6148,Home & Kitchen,258.47,1,258.47
12727,6148,Home & Kitchen,64.51,1,64.51
12728,6149,Books,30.52,1,30.52
12729,6149,Electronics,60.97,2,121.94
12730,6150,Home & Kitchen,286.53,1,286.53
12731,6151,Apparel,50.87,1,50.87
12732,6151,Electronics,86.47,1,86.47
12733,6151,Books,7.05,1,7.05
12734,6152,Books,38.3,1,38.3
12735,6153,Electronics,408.63,1,408.63
12736,6154,Books,39.0,1,39.0
12737,6155,Toys & Games,115.28,1,115.28
12738,6156,Toys & Games,55.8,1,55.8
12739,6156,Apparel,57.35,1,57.35
12740,6157,Sports & Outdoors,220.47,1,220.47
12741,6157,Electronics,840.77,1,840.77
12742,6158,Home & Kitchen,30.21,1,30.21
12743,6158,Apparel,117.44,1,117.44
12744,6158,Apparel,104.56,1,104.56
12745,6158,Beauty,53.87,1,53.87
12746,6159,Apparel,32.44,1,32.44
12747,6160,Grocery,38.68,2,77.36
12748,6161,Sports & Outdoors,74.78,3,224.34
12749,6161,Home & Kitchen,120.27,1,120.27
12750,6162,Beauty,78.48,1,78.48
12751,6162,Apparel,134.22,1,134.22
12752,6163,Electronics,491.26,1,491.26
12753,6163,Books,27.81,3,83.43
12754,6164,Toys & Games,84.7,3,254.1
12755,6164,Grocery,39.93,1,39.93
12756,6165,Beauty,68.33,2,136.66
12757,6165,Toys & Games,24.46,2,48.92
12758,6165,Beauty,83.28,3,249.84
12759,6166,Home & Kitchen,88.89,1,88.89
12760,6167,Electronics,280.34,3,841.02
12761,6168,Books,42.61,1,42.61
12762,6168,Home & Kitchen,176.8,1,176.8
12763,6168,Apparel,34.27,1,34.27
12764,6169,Home & Kitchen,295.86,3,887.58
12765,6169,Beauty,38.41,1,38.41
12766,6170,Electronics,353.18,1,353.18
12767,6170,Electronics,594.56,1,594.56
12768,6170,Home & Kitchen,205.81,1,205.81
12769,6171,Electronics,130.26,1,130.26
12770,6171,Apparel,104.68,1,104.68
12771,6171,Apparel,97.29,1,97.29
12772,6171,Apparel,64.78,1,64.78
12773,6172,Apparel,40.95,1,40.95
12774,6173,Beauty,79.36,1,79.36
12775,6174,Electronics,162.97,3,488.91
12776,6175,Electronics,227.34,2,454.68
12777,6176,Electronics,103.84,3,311.52
12778,6176,Books,20.82,1,20.82
12779,6177,Electronics,727.75,1,727.75
12780,6177,Electronics,608.98,1,608.98
12781,6177,Grocery,19.46,2,38.92
12782,6177,Grocery,29.55,1,29.55
12783,6177,Apparel,147.76,1,147.76
12784,6178,Electronics,555.2,2,1110.4
12785,6178,Electronics,283.89,3,851.67
12786,6179,Sports & Outdoors,201.44,1,201.44
12787,6180,Apparel,68.64,1,68.64
12788,6181,Apparel,68.09,1,68.09
12789,6181,Books,21.37,3,64.11
12790,6181,Beauty,9.37,2,18.74
12791,6182,Sports & Outdoors,225.93,1,225.93
12792,6182,Electronics,639.56,1,639.56
12793,6183,Beauty,39.55,1,39.55
12794,6183,Apparel,71.51,1,71.51
12795,6184,Sports & Outdoors,183.26,1,183.26
12796,6185,Electronics,638.88,1,638.88
12797,6185,Electronics,59.54,1,59.54
12798,6185,Electronics,554.09,1,554.09
12799,6185,Grocery,39.42,2,78.84
12800,6186,Books,35.53,1,35.53
12801,6187,Apparel,128.17,3,384.51
12802,6187,Beauty,62.11,2,124.22
12803,6188,Electronics,73.48,1,73.48
12804,6189,Electronics,187.41,1,187.41
12805,6189,Toys & Games,8.74,1,8.74
12806,6189,Books,30.84,1,30.84
12807,6189,Grocery,31.07,1,31.07
12808,6190,Apparel,91.67,1,91.67
12809,6190,Apparel,59.22,3,177.66
12810,6190,Electronics,773.18,1,773.18
12811,6190,Beauty,68.62,1,68.62
12812,6191,Home & Kitchen,117.91,1,117.91
12813,6191,Electronics,433.58,1,433.58
12814,6192,Apparel,146.29,1,146.29
12815,6192,Home & Kitchen,264.36,1,264.36
12816,6192,Home & Kitchen,50.76,1,50.76
12817,6192,Electronics,882.96,1,882.96
12818,6192,Grocery,40.08,2,80.16
12819,6193,Home & Kitchen,235.23,1,235.23
12820,6193,Beauty,60.42,1,60.42
12821,6194,Apparel,131.68,1,131.68
12822,6194,Electronics,783.04,1,783.04
12823,6194,Home & Kitchen,81.95,2,163.9
12824,6195,Toys & Games,52.32,1,52.32
12825,6195,Home & Kitchen,247.87,1,247.87
12826,6195,Home & Kitchen,23.36,1,23.36
12827,6196,Apparel,91.15,3,273.45
12828,6197,Beauty,20.87,1,20.87
12829,6197,Books,28.88,1,28.88
12830,6197,Electronics,438.47,1,438.47
12831,6197,Electronics,625.81,1,625.81
12832,6198,Electronics,854.22,2,1708.44
12833,6198,Grocery,6.27,1,6.27
12834,6198,Grocery,59.14,1,59.14
12835,6199,Sports & Outdoors,81.1,2,162.2
12836,6199,Home & Kitchen,21.21,2,42.42
12837,6200,Apparel,40.42,1,40.42
12838,6201,Grocery,49.01,1,49.01
12839,6202,Home & Kitchen,124.86,1,124.86
12840,6202,Home & Kitchen,246.0,1,246.0
12841,6203,Electronics,93.94,1,93.94
12842,6204,Toys & Games,24.8,1,24.8
12843,6205,Apparel,60.25,1,60.25
12844,6206,Books,8.16,1,8.16
12845,6207,Toys & Games,43.84,1,43.84
12846,6208,Electronics,639.16,3,1917.48
12847,6209,Home & Kitchen,29.38,1,29.38
12848,6210,Electronics,343.06,2,686.12
12849,6211,Apparel,45.17,3,135.51
12850,6211,Grocery,37.24,3,111.72
12851,6211,Books,13.32,1,13.32
12852,6211,Books,34.98,1,34.98
12853,6212,Home & Kitchen,129.44,1,129.44
