order_id,customer_id,order_date,channel,region,subtotal,discount_amount,shipping_fee,net_revenue,gross_revenue,status
6320,2049,2025-03-20,Direct,South,10.82,0.0,8.4,19.22,19.22,Completed
6321,2050,2024-11-04,Paid Ads,North,776.98,0.0,0.0,776.98,776.98,Completed
6322,2050,2025-02-16,Organic Search,North,106.34,0.0,0.0,0.0,106.34,Returned
6323,2050,2025-05-27,Email,North,673.02,134.6,0.0,538.42,538.42,Completed
6324,2051,2024-10-02,Social Media,West,188.31,0.0,0.0,188.31,188.31,Completed
6325,2051,2024-12-07,Social Media,West,25.41,2.54,7.61,0.0,30.48,Returned
6326,2051,2024-12-21,Organic Search,West,121.01,0.0,0.0,121.01,121.01,Completed
6327,2051,2025-03-03,Email,West,708.48,0.0,0.0,708.48,708.48,Completed
6328,2051,2025-07-18,Email,West,470.21,23.51,0.0,446.7,446.7,Completed
6329,2051,2025-09-09,Email,West,356.0,0.0,0.0,356.0,356.0,Completed
6330,2051,2025-10-02,Organic Search,West,748.45,74.85,0.0,673.6,673.6,Completed
6331,2051,2025-11-12,Organic Search,West,611.94,0.0,0.0,611.94,611.94,Completed
6332,2052,2023-04-04,Direct,North,181.05,0.0,0.0,181.05,181.05,Completed
6333,2052,2023-09-14,Email,North,529.17,79.38,0.0,449.79,449.79,Completed
6334,2052,2023-09-29,Email,North,264.47,0.0,0.0,264.47,264.47,Completed
6335,2052,2023-12-06,Email,North,543.86,0.0,0.0,543.86,543.86,Completed
6336,2052,2024-04-06,Social Media,North,165.18,0.0,0.0,165.18,165.18,Completed
6337,2053,2024-03-04,Paid Ads,South,196.58,0.0,0.0,196.58,196.58,Completed
6338,2053,2025-05-12,Paid Ads,South,1613.44,0.0,0.0,1613.44,1613.44,Completed
6339,2053,2025-08-27,Organic Search,South,574.57,57.46,0.0,517.11,517.11,Completed
6340,2054,2024-10-11,Referral,North,207.7,10.38,0.0,197.32,197.32,Completed
6341,2054,2024-11-13,Paid Ads,North,292.12,0.0,0.0,292.12,292.12,Completed
6342,2054,2024-11-18,Email,North,274.39,0.0,0.0,274.39,274.39,Completed
6343,2054,2024-12-17,Social Media,North,2301.12,0.0,0.0,2301.12,2301.12,Completed
6344,2056,2024-03-14,Paid Ads,South,348.4,52.26,0.0,296.14,296.14,Completed
6345,2056,2025-02-06,Referral,South,713.93,35.7,0.0,678.23,678.23,Completed
6346,2058,2024-07-23,Social Media,West,644.48,0.0,0.0,644.48,644.48,Completed
6347,2059,2023-03-18,Referral,North,214.65,0.0,0.0,214.65,214.65,Completed
6348,2059,2023-03-21,Email,North,129.21,6.46,0.0,122.75,122.75,Completed
6349,2059,2023-09-05,Organic Search,North,43.5,2.18,4.67,45.99,45.99,Completed
6350,2059,2023-12-18,Email,North,23.36,1.17,7.31,29.5,29.5,Completed
6351,2059,2024-03-25,Direct,North,872.08,0.0,0.0,872.08,872.08,Completed
6352,2059,2024-04-18,Social Media,North,763.35,0.0,0.0,763.35,763.35,Completed
6353,2059,2024-05-31,Referral,North,783.54,0.0,0.0,783.54,783.54,Completed
6354,2059,2024-06-24,Direct,North,358.53,0.0,0.0,358.53,358.53,Completed
6355,2059,2024-06-26,Paid Ads,North,1068.43,0.0,0.0,1068.43,1068.43,Completed
6356,2059,2024-08-13,Direct,North,395.51,0.0,0.0,395.51,395.51,Completed
6357,2059,2024-08-26,Email,North,126.03,0.0,0.0,126.03,126.03,Completed
6358,2059,2024-10-01,Organic Search,North,598.88,0.0,0.0,598.88,598.88,Completed
6359,2059,2024-11-30,Social Media,North,771.31,115.7,0.0,655.61,655.61,Completed
6360,2059,2025-01-08,Paid Ads,North,34.7,0.0,5.79,40.49,40.49,Completed
6361,2059,2025-01-18,Social Media,North,192.17,0.0,0.0,0.0,192.17,Returned
6362,2059,2025-01-20,Email,North,1202.11,0.0,0.0,1202.11,1202.11,Completed
6363,2059,2025-01-26,Referral,North,529.26,0.0,0.0,529.26,529.26,Completed
6364,2059,2025-04-09,Direct,North,37.19,3.72,6.81,40.28,40.28,Completed
6365,2059,2025-10-05,Social Media,North,493.35,49.34,0.0,444.01,444.01,Completed
6366,2059,2025-10-06,Paid Ads,North,77.34,3.87,0.0,0.0,73.47,Returned
6367,2059,2025-12-12,Paid Ads,North,227.69,11.38,0.0,216.31,216.31,Completed
6368,2060,2024-07-21,Direct,South,195.68,19.57,0.0,176.11,176.11,Completed
6369,2060,2024-09-20,Direct,South,391.4,58.71,0.0,332.69,332.69,Completed
6370,2060,2024-09-28,Paid Ads,South,161.77,0.0,0.0,161.77,161.77,Completed
6371,2060,2025-01-28,Paid Ads,South,491.04,0.0,0.0,491.04,491.04,Completed
6372,2060,2025-02-09,Paid Ads,South,285.42,42.81,0.0,242.61,242.61,Completed
6373,2060,2025-04-16,Referral,South,23.54,0.0,6.73,30.27,30.27,Completed
6374,2060,2025-05-09,Organic Search,South,33.63,3.36,5.67,35.94,35.94,Completed
6375,2060,2025-06-08,Email,South,189.17,0.0,0.0,189.17,189.17,Completed
6376,2060,2025-06-24,Paid Ads,South,139.52,0.0,0.0,139.52,139.52,Completed
6377,2060,2025-09-11,Email,South,104.83,10.48,0.0,94.35,94.35,Completed
6378,2060,2025-12-07,Social Media,South,50.22,0.0,4.75,54.97,54.97,Completed
6379,2062,2024-06-17,Email,West,560.39,0.0,0.0,560.39,560.39,Completed
6380,2062,2024-09-24,Paid Ads,West,639.28,0.0,0.0,639.28,639.28,Completed
6381,2062,2024-12-17,Direct,West,438.64,0.0,0.0,438.64,438.64,Completed
6382,2063,2024-11-14,Organic Search,East,842.89,84.29,0.0,758.6,758.6,Completed
6383,2063,2025-07-16,Paid Ads,East,274.34,27.43,0.0,0.0,246.91,Returned
6384,2063,2025-09-19,Social Media,East,754.41,37.72,0.0,716.69,716.69,Completed
6385,2064,2024-07-07,Direct,South,294.82,0.0,0.0,294.82,294.82,Completed
6386,2064,2024-08-12,Email,South,24.8,0.0,4.86,29.66,29.66,Completed
6387,2064,2024-09-13,Organic Search,South,258.1,0.0,0.0,258.1,258.1,Completed
6388,2064,2024-10-14,Social Media,South,1600.43,80.02,0.0,1520.41,1520.41,Completed
6389,2064,2024-12-29,Paid Ads,South,397.73,59.66,0.0,338.07,338.07,Completed
6390,2064,2025-09-21,Direct,South,815.58,0.0,0.0,815.58,815.58,Completed
6391,2064,2025-10-01,Social Media,South,134.23,0.0,0.0,134.23,134.23,Completed
6392,2064,2025-11-06,Direct,South,29.0,0.0,5.64,34.64,34.64,Completed
6393,2065,2024-03-28,Organic Search,East,634.16,0.0,0.0,634.16,634.16,Completed
6394,2065,2024-06-03,Direct,East,85.41,17.08,0.0,68.33,68.33,Completed
6395,2067,2023-12-26,Email,West,108.86,0.0,0.0,108.86,108.86,Completed
6396,2067,2024-09-06,Organic Search,West,38.33,0.0,6.85,45.18,45.18,Completed
6397,2068,2023-07-12,Email,South,336.94,0.0,0.0,336.94,336.94,Completed
6398,2068,2024-05-09,Organic Search,South,79.51,7.95,0.0,0.0,71.56,Returned
6399,2068,2024-06-20,Organic Search,South,706.08,0.0,0.0,0.0,706.08,Returned
6400,2068,2024-10-12,Email,South,130.8,0.0,0.0,130.8,130.8,Completed
6401,2069,2025-02-28,Email,South,454.12,45.41,0.0,408.71,408.71,Completed
6402,2069,2025-08-23,Social Media,South,834.64,0.0,0.0,834.64,834.64,Completed
6403,2069,2025-11-15,Social Media,South,913.26,136.99,0.0,776.27,776.27,Completed
6404,2071,2024-02-08,Organic Search,East,54.87,5.49,5.0,54.38,54.38,Completed
6405,2071,2024-02-16,Organic Search,East,1588.79,0.0,0.0,1588.79,1588.79,Completed
6406,2071,2024-05-15,Referral,East,134.33,0.0,0.0,134.33,134.33,Completed
6407,2071,2024-06-20,Paid Ads,East,298.29,0.0,0.0,298.29,298.29,Completed
6408,2071,2025-03-06,Organic Search,East,464.81,0.0,0.0,464.81,464.81,Completed
6409,2072,2023-09-07,Social Media,East,871.18,130.68,0.0,740.5,740.5,Completed
6410,2072,2024-03-20,Organic Search,East,568.51,28.43,0.0,540.08,540.08,Completed
6411,2072,2024-07-13,Direct,East,191.58,9.58,0.0,182.0,182.0,Completed
6412,2072,2025-01-03,Paid Ads,East,351.9,0.0,0.0,351.9,351.9,Completed
6413,2073,2024-11-25,Organic Search,South,142.06,21.31,0.0,120.75,120.75,Completed
6414,2073,2024-12-31,Direct,South,257.8,0.0,0.0,257.8,257.8,Completed
6415,2073,2025-08-13,Organic Search,South,182.73,0.0,0.0,182.73,182.73,Completed
6416,2074,2023-08-18,Paid Ads,South,328.14,0.0,0.0,328.14,328.14,Completed
6417,2075,2025-10-12,Direct,Central,279.98,28.0,0.0,251.98,251.98,Completed
6418,2075,2025-11-10,Direct,Central,729.9,145.98,0.0,583.92,583.92,Completed
6419,2076,2025-02-27,Social Media,South,480.08,0.0,0.0,480.08,480.08,Completed
6420,2076,2025-04-10,Direct,South,158.89,0.0,0.0,158.89,158.89,Completed
6421,2076,2025-10-30,Email,South,92.38,18.48,0.0,73.9,73.9,Completed
6422,2077,2023-10-19,Paid Ads,North,10.86,1.63,6.38,15.61,15.61,Completed
6423,2077,2024-08-19,Social Media,North,430.67,0.0,0.0,430.67,430.67,Completed
6424,2077,2025-07-15,Organic Search,North,379.3,0.0,0.0,379.3,379.3,Completed
6425,2077,2025-08-15,Referral,North,643.66,0.0,0.0,643.66,643.66,Completed
6426,2077,2025-10-25,Direct,North,165.28,0.0,0.0,165.28,165.28,Completed
6427,2078,2023-11-17,Paid Ads,East,31.1,3.11,4.14,32.13,32.13,Completed
6428,2078,2024-10-05,Paid Ads,East,239.08,0.0,0.0,239.08,239.08,Completed
6429,2078,2024-12-19,Social Media,East,870.99,174.2,0.0,696.79,696.79,Completed
6430,2078,2025-06-17,Direct,East,23.29,0.0,7.02,30.31,30.31,Completed
6431,2079,2025-04-17,Email,East,770.61,0.0,0.0,770.61,770.61,Completed
6432,2082,2024-07-05,Paid Ads,North,287.44,0.0,0.0,287.44,287.44,Completed
6433,2083,2025-06-23,Social Media,West,628.99,0.0,0.0,0.0,628.99,Returned
6434,2084,2024-09-24,Email,Central,408.39,0.0,0.0,408.39,408.39,Completed
6435,2084,2024-10-27,Organic Search,Central,572.83,85.92,0.0,486.91,486.91,Completed
6436,2084,2024-11-08,Paid Ads,Central,442.91,0.0,0.0,442.91,442.91,Completed
6437,2084,2024-11-26,Email,Central,627.24,31.36,0.0,595.88,595.88,Completed
6438,2084,2025-04-18,Social Media,Central,400.48,0.0,0.0,400.48,400.48,Completed
6439,2084,2025-04-27,Email,Central,280.25,14.01,0.0,266.24,266.24,Completed
6440,2084,2025-12-18,Direct,Central,284.62,0.0,0.0,284.62,284.62,Completed
6441,2085,2024-08-16,Paid Ads,North,206.93,0.0,0.0,206.93,206.93,Completed
6442,2085,2025-10-18,Social Media,North,293.28,0.0,0.0,293.28,293.28,Completed
6443,2086,2025-04-14,Email,West,288.04,0.0,0.0,288.04,288.04,Completed
6444,2087,2023-12-09,Social Media,South,129.94,0.0,0.0,129.94,129.94,Completed
6445,2087,2024-01-02,Organic Search,South,263.63,0.0,0.0,263.63,263.63,Completed
6446,2087,2024-02-27,Organic Search,South,205.71,0.0,0.0,205.71,205.71,Completed
6447,2087,2024-05-28,Paid Ads,South,885.34,0.0,0.0,885.34,885.34,Completed
6448,2087,2024-08-26,Paid Ads,South,128.97,0.0,0.0,128.97,128.97,Completed
6449,2087,2024-09-14,Paid Ads,South,147.55,0.0,0.0,147.55,147.55,Completed
6450,2087,2024-09-28,Paid Ads,South,329.8,0.0,0.0,329.8,329.8,Completed
6451,2087,2024-11-24,Referral,South,891.87,0.0,0.0,891.87,891.87,Completed
6452,2087,2024-11-25,Social Media,South,82.0,0.0,0.0,82.0,82.0,Completed
6453,2088,2023-07-07,Organic Search,Central,80.92,0.0,0.0,80.92,80.92,Completed
6454,2088,2025-02-16,Paid Ads,Central,1578.48,0.0,0.0,1578.48,1578.48,Completed
6455,2089,2023-12-10,Organic Search,East,61.16,3.06,5.01,63.11,63.11,Completed
6456,2090,2023-03-21,Social Media,East,1566.44,0.0,0.0,1566.44,1566.44,Completed
6457,2090,2023-09-22,Paid Ads,East,72.59,0.0,4.89,77.48,77.48,Completed
6458,2090,2023-09-26,Paid Ads,East,2576.55,257.66,0.0,2318.89,2318.89,Completed
6459,2090,2023-10-01,Social Media,East,20.38,0.0,8.64,29.02,29.02,Completed
6460,2090,2024-04-07,Email,East,331.94,16.6,0.0,315.34,315.34,Completed
6461,2090,2024-05-14,Paid Ads,East,390.06,0.0,0.0,0.0,390.06,Returned
6462,2090,2024-07-30,Paid Ads,East,36.87,1.84,4.22,39.25,39.25,Completed
6463,2090,2024-08-24,Email,East,235.88,0.0,0.0,235.88,235.88,Completed
6464,2090,2024-09-09,Social Media,East,91.33,0.0,0.0,91.33,91.33,Completed
6465,2090,2024-10-27,Email,East,240.75,0.0,0.0,240.75,240.75,Completed
6466,2090,2025-08-04,Organic Search,East,92.59,4.63,0.0,87.96,87.96,Completed
6467,2090,2025-08-05,Email,East,314.13,62.83,0.0,251.3,251.3,Completed
6468,2090,2025-08-15,Social Media,East,220.0,11.0,0.0,209.0,209.0,Completed
6469,2090,2025-08-23,Organic Search,East,28.86,0.0,7.63,36.49,36.49,Completed
6470,2090,2025-09-11,Organic Search,East,471.23,47.12,0.0,424.11,424.11,Completed
6471,2090,2025-10-08,Email,East,2325.78,0.0,0.0,2325.78,2325.78,Completed
6472,2090,2025-11-21,Referral,East,247.27,12.36,0.0,234.91,234.91,Completed
6473,2090,2025-12-21,Direct,East,1229.05,122.91,0.0,1106.14,1106.14,Completed
6474,2093,2025-02-11,Direct,North,165.85,8.29,0.0,157.56,157.56,Completed
6475,2093,2025-12-07,Paid Ads,North,499.88,0.0,0.0,499.88,499.88,Completed
6476,2094,2024-06-26,Referral,East,973.31,97.33,0.0,875.98,875.98,Completed
6477,2094,2024-09-24,Organic Search,East,297.03,0.0,0.0,297.03,297.03,Completed
6478,2095,2025-08-13,Email,South,1298.48,129.85,0.0,1168.63,1168.63,Completed
6479,2096,2024-11-04,Organic Search,West,548.77,0.0,0.0,548.77,548.77,Completed
6480,2096,2024-12-31,Paid Ads,West,79.44,15.89,0.0,63.55,63.55,Completed
6481,2096,2025-03-03,Social Media,West,16.98,0.0,5.71,22.69,22.69,Completed
6482,2097,2024-06-26,Organic Search,West,24.66,0.0,4.3,0.0,28.96,Returned
6483,2097,2024-12-21,Organic Search,West,128.5,0.0,0.0,128.5,128.5,Completed
6484,2097,2025-02-02,Email,West,464.64,0.0,0.0,464.64,464.64,Completed
6485,2097,2025-04-16,Email,West,58.65,0.0,8.25,66.9,66.9,Completed
6486,2098,2024-06-16,Social Media,South,915.67,137.35,0.0,778.32,778.32,Completed
6487,2099,2023-11-01,Paid Ads,Central,1475.71,73.79,0.0,1401.92,1401.92,Completed
6488,2100,2024-06-21,Direct,Central,97.95,0.0,0.0,97.95,97.95,Completed
6489,2100,2024-07-17,Organic Search,Central,139.63,13.96,0.0,125.67,125.67,Completed
6490,2100,2025-04-03,Referral,Central,108.52,16.28,0.0,92.24,92.24,Completed
6491,2100,2025-09-26,Organic Search,Central,16.32,2.45,5.63,19.5,19.5,Completed
6492,2101,2025-02-18,Organic Search,North,639.82,0.0,0.0,639.82,639.82,Completed
6493,2102,2024-03-05,Organic Search,North,524.42,78.66,0.0,445.76,445.76,Completed
6494,2102,2024-06-18,Organic Search,North,64.3,6.43,7.5,65.37,65.37,Completed
6495,2102,2024-12-15,Email,North,106.21,0.0,0.0,0.0,106.21,Returned
6496,2102,2025-04-19,Direct,North,276.16,0.0,0.0,276.16,276.16,Completed
6497,2102,2025-04-25,Social Media,North,624.4,0.0,0.0,624.4,624.4,Completed
6498,2102,2025-05-12,Paid Ads,North,124.58,0.0,0.0,124.58,124.58,Completed
6499,2102,2025-07-02,Social Media,North,475.16,95.03,0.0,380.13,380.13,Completed
6500,2102,2025-09-27,Direct,North,111.42,0.0,0.0,111.42,111.42,Completed
6501,2103,2024-07-24,Organic Search,Central,236.56,35.48,0.0,201.08,201.08,Completed
6502,2103,2025-12-25,Social Media,Central,339.5,16.98,0.0,322.52,322.52,Completed
6503,2104,2024-06-02,Direct,South,360.29,36.03,0.0,324.26,324.26,Completed
6504,2106,2024-05-19,Social Media,West,91.82,13.77,0.0,78.05,78.05,Completed
6505,2106,2024-05-24,Paid Ads,West,839.34,167.87,0.0,671.47,671.47,Completed
6506,2106,2024-12-25,Social Media,West,110.6,0.0,0.0,110.6,110.6,Completed
6507,2106,2025-02-05,Paid Ads,West,57.78,2.89,8.84,63.73,63.73,Completed
6508,2106,2025-02-16,Email,West,855.35,0.0,0.0,855.35,855.35,Completed
6509,2106,2025-02-26,Organic Search,West,87.87,0.0,0.0,87.87,87.87,Completed
6510,2107,2025-06-18,Organic Search,North,2543.96,254.4,0.0,2289.56,2289.56,Completed
6511,2108,2025-12-03,Email,North,252.62,0.0,0.0,252.62,252.62,Completed
6512,2109,2024-10-06,Organic Search,North,30.23,0.0,7.69,37.92,37.92,Completed
6513,2109,2025-01-26,Direct,North,689.59,0.0,0.0,689.59,689.59,Completed
6514,2109,2025-01-27,Organic Search,North,90.8,0.0,0.0,90.8,90.8,Completed
6515,2109,2025-05-05,Email,North,901.38,0.0,0.0,901.38,901.38,Completed
6516,2109,2025-08-04,Social Media,North,598.89,119.78,0.0,479.11,479.11,Completed
6517,2110,2023-11-11,Organic Search,West,188.08,0.0,0.0,188.08,188.08,Completed
6518,2110,2023-11-15,Direct,West,1919.77,0.0,0.0,1919.77,1919.77,Completed
6519,2110,2025-01-27,Direct,West,50.95,5.1,8.73,54.58,54.58,Completed
6520,2110,2025-03-04,Email,West,88.93,0.0,0.0,88.93,88.93,Completed
6521,2110,2025-04-01,Social Media,West,131.98,6.6,0.0,125.38,125.38,Completed
6522,2110,2025-12-16,Organic Search,West,247.45,0.0,0.0,247.45,247.45,Completed
6523,2111,2025-11-13,Direct,East,790.14,79.01,0.0,711.13,711.13,Completed
6524,2112,2025-05-03,Referral,West,55.12,5.51,5.69,55.3,55.3,Completed
6525,2112,2025-06-02,Paid Ads,West,408.66,0.0,0.0,408.66,408.66,Completed
6526,2112,2025-10-14,Email,West,191.12,0.0,0.0,191.12,191.12,Completed
6527,2114,2025-02-20,Organic Search,Central,193.44,9.67,0.0,183.77,183.77,Completed
6528,2114,2025-07-11,Organic Search,Central,354.98,35.5,0.0,319.48,319.48,Completed
6529,2115,2024-05-24,Social Media,North,38.5,0.0,4.37,42.87,42.87,Completed
6530,2115,2024-06-15,Email,North,167.44,0.0,0.0,167.44,167.44,Completed
6531,2115,2024-07-05,Organic Search,North,2185.47,218.55,0.0,1966.92,1966.92,Completed
6532,2115,2024-09-10,Organic Search,North,664.56,66.46,0.0,598.1,598.1,Completed
6533,2115,2024-09-15,Referral,North,231.3,46.26,0.0,185.04,185.04,Completed
6534,2115,2024-10-24,Paid Ads,North,262.11,0.0,0.0,262.11,262.11,Completed
6535,2115,2025-01-24,Social Media,North,498.05,24.9,0.0,473.15,473.15,Completed
6536,2115,2025-03-09,Email,North,703.9,140.78,0.0,563.12,563.12,Completed
6537,2115,2025-03-16,Organic Search,North,1443.88,216.58,0.0,1227.3,1227.3,Completed
6538,2115,2025-03-27,Social Media,North,59.88,2.99,8.93,65.82,65.82,Completed
6539,2115,2025-06-08,Email,North,1627.78,0.0,0.0,1627.78,1627.78,Completed
6540,2115,2025-09-09,Email,North,99.57,0.0,0.0,99.57,99.57,Completed
6541,2115,2025-10-13,Paid Ads,North,122.53,0.0,0.0,122.53,122.53,Completed
6542,2116,2024-10-02,Social Media,East,81.51,0.0,0.0,81.51,81.51,Completed
6543,2116,2024-11-18,Social Media,East,121.03,12.1,0.0,108.93,108.93,Completed
6544,2116,2025-02-14,Paid Ads,East,973.48,0.0,0.0,973.48,973.48,Completed
6545,2116,2025-04-24,Direct,East,1137.31,227.46,0.0,909.85,909.85,Completed
6546,2116,2025-07-09,Email,East,769.37,0.0,0.0,769.37,769.37,Completed
6547,2117,2024-07-07,Organic Search,Central,72.85,14.57,7.39,65.67,65.67,Completed
6548,2117,2024-12-26,Social Media,Central,12.98,0.0,7.01,19.99,19.99,Completed
6549,2117,2025-08-05,Social Media,Central,1141.37,0.0,0.0,1141.37,1141.37,Completed
6550,2118,2025-07-06,Organic Search,South,242.29,36.34,0.0,205.95,205.95,Completed
6551,2119,2023-07-27,Paid Ads,South,10.42,0.0,4.2,14.62,14.62,Completed
6552,2119,2023-10-17,Organic Search,South,2524.29,252.43,0.0,2271.86,2271.86,Completed
6553,2119,2024-06-18,Direct,South,45.69,9.14,4.84,41.39,41.39,Completed
6554,2119,2024-10-03,Organic Search,South,640.51,0.0,0.0,640.51,640.51,Completed
6555,2119,2025-06-09,Email,South,45.24,0.0,8.14,53.38,53.38,Completed
6556,2119,2025-07-30,Referral,South,86.85,0.0,0.0,86.85,86.85,Completed
6557,2121,2023-05-15,Email,South,545.6,0.0,0.0,545.6,545.6,Completed
6558,2122,2025-03-20,Organic Search,North,20.26,0.0,5.75,26.01,26.01,Completed
6559,2122,2025-10-26,Social Media,North,32.92,0.0,7.53,40.45,40.45,Completed
6560,2124,2024-01-18,Paid Ads,West,376.07,0.0,0.0,376.07,376.07,Completed
6561,2124,2024-06-23,Email,West,124.39,0.0,0.0,124.39,124.39,Completed
6562,2124,2024-10-23,Organic Search,West,38.58,0.0,7.52,46.1,46.1,Completed
6563,2124,2025-02-16,Direct,West,687.56,0.0,0.0,687.56,687.56,Completed
6564,2124,2025-03-10,Organic Search,West,142.16,7.11,0.0,135.05,135.05,Completed
6565,2124,2025-04-01,Organic Search,West,670.74,0.0,0.0,670.74,670.74,Completed
6566,2124,2025-06-07,Paid Ads,West,55.68,0.0,8.03,63.71,63.71,Completed
6567,2124,2025-08-16,Paid Ads,West,142.51,0.0,0.0,142.51,142.51,Completed
6568,2126,2024-10-11,Organic Search,North,1733.94,0.0,0.0,1733.94,1733.94,Completed
6569,2126,2025-05-18,Direct,North,1518.0,151.8,0.0,1366.2,1366.2,Completed
6570,2126,2025-05-27,Social Media,North,47.07,0.0,7.03,54.1,54.1,Completed
6571,2127,2024-11-22,Social Media,Central,170.86,8.54,0.0,162.32,162.32,Completed
6572,2127,2025-01-21,Paid Ads,Central,247.23,0.0,0.0,247.23,247.23,Completed
6573,2128,2024-03-12,Organic Search,Central,38.12,3.81,4.73,39.04,39.04,Completed
6574,2128,2024-10-18,Paid Ads,Central,141.64,0.0,0.0,141.64,141.64,Completed
6575,2128,2025-03-01,Organic Search,Central,19.8,1.98,4.07,21.89,21.89,Completed
6576,2128,2025-06-11,Organic Search,Central,596.48,89.47,0.0,507.01,507.01,Completed
6577,2131,2024-04-10,Organic Search,South,200.43,0.0,0.0,200.43,200.43,Completed
6578,2131,2024-04-24,Direct,South,317.51,15.88,0.0,301.63,301.63,Completed
6579,2131,2024-05-17,Email,South,130.8,0.0,0.0,130.8,130.8,Completed
6580,2131,2024-06-30,Organic Search,South,445.51,0.0,0.0,445.51,445.51,Completed
6581,2132,2024-06-01,Paid Ads,North,134.75,0.0,0.0,134.75,134.75,Completed
6582,2132,2024-09-16,Paid Ads,North,694.98,0.0,0.0,694.98,694.98,Completed
6583,2133,2023-08-30,Paid Ads,North,431.37,0.0,0.0,431.37,431.37,Completed
6584,2134,2025-06-12,Paid Ads,South,101.22,0.0,0.0,101.22,101.22,Completed
6585,2134,2025-11-25,Email,South,388.44,38.84,0.0,349.6,349.6,Completed
6586,2134,2025-12-02,Organic Search,South,1286.56,0.0,0.0,1286.56,1286.56,Completed
6587,2135,2024-12-09,Paid Ads,South,42.22,4.22,4.39,42.39,42.39,Completed
6588,2135,2025-05-25,Email,South,209.17,0.0,0.0,209.17,209.17,Completed
6589,2135,2025-05-27,Direct,South,547.99,82.2,0.0,465.79,465.79,Completed
6590,2136,2024-03-31,Paid Ads,South,621.45,62.15,0.0,559.3,559.3,Completed
6591,2136,2025-09-12,Direct,South,935.07,93.51,0.0,841.56,841.56,Completed
6592,2137,2025-09-23,Direct,West,29.01,4.35,6.2,30.86,30.86,Completed
6593,2137,2025-11-02,Organic Search,West,2288.8,114.44,0.0,2174.36,2174.36,Completed
6594,2138,2025-09-12,Direct,Central,60.49,0.0,5.31,65.8,65.8,Completed
6595,2139,2025-12-03,Referral,East,114.85,0.0,0.0,114.85,114.85,Completed
6596,2141,2023-09-07,Direct,North,229.57,22.96,0.0,206.61,206.61,Completed
6597,2141,2024-06-05,Direct,North,159.96,8.0,0.0,151.96,151.96,Completed
6598,2141,2025-03-11,Organic Search,North,44.68,4.47,4.95,45.16,45.16,Completed
6599,2141,2025-06-11,Organic Search,North,125.81,6.29,0.0,119.52,119.52,Completed
6600,2141,2025-09-17,Social Media,North,125.16,0.0,0.0,0.0,125.16,Returned
6601,2141,2025-11-20,Organic Search,North,21.16,2.12,6.29,25.33,25.33,Completed
6602,2142,2023-10-18,Direct,East,361.19,18.06,0.0,343.13,343.13,Completed
6603,2142,2023-11-07,Paid Ads,East,761.41,0.0,0.0,761.41,761.41,Completed
6604,2142,2023-11-26,Email,East,618.97,0.0,0.0,618.97,618.97,Completed
6605,2142,2024-06-16,Direct,East,791.48,0.0,0.0,791.48,791.48,Completed
6606,2143,2024-12-28,Paid Ads,North,1085.33,0.0,0.0,1085.33,1085.33,Completed
6607,2143,2025-06-27,Paid Ads,North,152.44,22.87,0.0,129.57,129.57,Completed
6608,2144,2024-12-14,Social Media,South,174.16,0.0,0.0,174.16,174.16,Completed
6609,2144,2025-09-12,Email,South,1364.36,68.22,0.0,1296.14,1296.14,Completed
6610,2145,2025-09-22,Organic Search,East,1669.16,166.92,0.0,1502.24,1502.24,Completed
6611,2146,2024-06-28,Direct,North,16.9,0.0,5.06,21.96,21.96,Completed
6612,2147,2024-10-07,Social Media,North,63.64,0.0,5.18,68.82,68.82,Completed
6613,2148,2025-04-12,Social Media,North,21.84,0.0,5.2,27.04,27.04,Completed
6614,2150,2025-03-26,Email,West,805.29,40.26,0.0,765.03,765.03,Completed
6615,2150,2025-04-19,Social Media,West,207.18,0.0,0.0,207.18,207.18,Completed
6616,2150,2025-08-29,Direct,West,1071.52,0.0,0.0,1071.52,1071.52,Completed
6617,2151,2024-08-21,Paid Ads,South,101.38,0.0,0.0,101.38,101.38,Completed
6618,2151,2024-11-02,Referral,South,2183.48,109.17,0.0,2074.31,2074.31,Completed
6619,2151,2025-01-01,Email,South,403.29,40.33,0.0,362.96,362.96,Completed
6620,2151,2025-01-07,Social Media,South,679.96,101.99,0.0,577.97,577.97,Completed
6621,2151,2025-03-25,Email,South,108.76,10.88,0.0,97.88,97.88,Completed
6622,2151,2025-04-24,Referral,South,1838.64,0.0,0.0,1838.64,1838.64,Completed
6623,2151,2025-05-16,Social Media,South,1327.92,0.0,0.0,1327.92,1327.92,Completed
6624,2151,2025-05-27,Direct,South,140.69,28.14,0.0,112.55,112.55,Completed
6625,2152,2023-10-28,Email,West,161.69,8.08,0.0,153.61,153.61,Completed
6626,2152,2023-12-03,Direct,West,1205.87,0.0,0.0,1205.87,1205.87,Completed
6627,2153,2024-11-17,Paid Ads,South,716.25,71.62,0.0,644.63,644.63,Completed
6628,2153,2025-08-25,Paid Ads,South,532.73,0.0,0.0,532.73,532.73,Completed
6629,2154,2025-05-03,Direct,Central,582.33,0.0,0.0,582.33,582.33,Completed
6630,2154,2025-05-14,Organic Search,Central,37.29,5.59,4.93,36.63,36.63,Completed
6631,2155,2025-11-25,Organic Search,West,67.51,0.0,5.45,72.96,72.96,Completed
6632,2156,2024-11-16,Direct,South,125.87,0.0,0.0,125.87,125.87,Completed
